44	44	58	40	52	62	52	34	32	20	42	40	40	42	11	43	26	40	34	32	54	48	39	4	44	24	22	42	54	60	42	41	46	52	28	50	38	68	54	36	28	52	6	32	60	34	34	48	62	48
530	504	499	475	463	519	524	525	514	540	525	524	523	523	321	523	509	434	525	524	506	505	524	399	344	521	509	540	479	463	502	497	523	389	522	488	521	536	498	442	492	508	426	517	521	538	540	499	398	504
44	44	58	40	52	62	52	54	32	20	42	40	40	42	11	43	26	40	46	32	54	48	39	4	44	24	32	42	54	60	42	41	25	52	28	50	38	68	54	36	28	52	6	32	60	34	32	48	62	48
530	504	499	475	463	519	524	525	514	540	525	524	523	523	321	523	509	434	525	524	506	505	524	399	344	521	509	540	479	463	502	497	523	389	522	488	521	536	498	442	492	508	426	517	521	538	540	499	398	504
9	44	9	22	52	13	41	34	21	20	3	40	25	18	11	43	26	24	34	32	7	24	58	4	10	25	22	42	30	16	42	41	25	6	28	50	38	23	54	1	28	21	6	32	46	42	32	28	5	48
69	250	9	104	96	34	83	208	191	62	3	223	230	19	11	184	90	272	89	228	21	286	451	4	10	60	266	255	239	25	299	177	31	55	275	307	215	37	292	1	197	260	6	328	331	152	118	309	16	116
44	37	58	40	52	62	52	54	32	20	42	40	25	42	11	43	38	40	46	32	54	48	39	4	44	24	32	42	54	60	42	41	46	52	60	50	38	68	15	36	28	52	6	28	60	34	32	48	62	48
530	504	499	475	463	519	524	525	514	540	525	524	523	523	321	523	509	434	525	524	506	505	524	399	344	521	509	540	479	463	502	497	523	389	522	488	521	536	498	442	492	508	426	517	521	538	540	499	398	504
9	44	58	40	52	62	52	34	32	20	42	40	40	42	11	43	26	40	46	32	54	48	39	4	44	25	32	42	54	60	42	41	25	52	28	50	38	68	54	36	28	21	6	32	46	34	32	48	62	48
530	504	499	475	463	519	524	525	514	540	525	524	523	523	321	523	509	434	525	524	506	505	524	399	344	521	509	540	479	463	502	497	523	389	522	488	521	536	498	442	492	508	426	517	521	538	540	499	398	504
44	44	58	40	52	62	52	34	32	20	42	40	25	42	11	43	26	40	46	32	54	48	39	4	10	25	22	42	54	60	42	41	25	52	28	50	38	68	54	36	28	21	6	32	46	34	32	48	62	25
