Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	96	Inf	Inf	Inf	Inf	Inf	Inf	16	Inf	Inf	Inf	Inf	70	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	49	Inf	75
103729	97789	91795	95335	86797	89807	86066	78175	77799	81006	79112	52887	81498	76866	81161	71886	73111	76060	1419	75418	74043	67015	65920	4055	65990	60580	60099	69140	63133	63537	60990	60075	56350	61029	61343	55364	53466	53892	54141	55092	54024	55011	50771	56214	54735	51734	33729	12264	90930	94099
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	12	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
18139	16011	32126	27068	28549	31210	32915	34849	30429	30520	28850	32390	30366	29591	35712	32177	32749	29955	1023	32768	28743	31017	31085	33198	27848	30577	26766	27757	28204	31517	28925	26603	26091	27742	27422	28709	27895	28693	30307	28388	27293	26105	25894	28525	29691	26599	27025	28021	27214	26746
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	12	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
59654	51726	55199	52895	52263	71306	72400	72693	68521	68115	61274	65141	61182	59905	65852	62095	61237	59186	6220	59514	57595	55978	56462	59387	42129	132830	132158	125702	125895	130540	127987	113029	119738	113744	110745	108786	102070	106941	100616	101655	96857	94244	95094	97206	91143	92458	88605	85051	85260	135795
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	12	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
522	1868	2807	2339	3959	6158	5924	5990	5202	5343	4767	5762	5733	5226	5861	6120	6566	4668	2296	4958	5560	5839	5774	5395	5184	6253	5402	5823	5194	6429	5265	5056	4537	4900	4586	5560	5354	5172	5400	5010	5362	5212	4791	5997	5441	5321	5390	5167	5888	5259
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	12	Inf	Inf	67	Inf	68	Inf	Inf	Inf	Inf	136	Inf	Inf	Inf	Inf	Inf	Inf	107	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	49	Inf	Inf	97
37429	35097	32057	32701	31839	42642	41551	38783	38874	40658	37056	39223	39257	38102	35282	98079	92424	214	86678	87075	53670	75951	2098	76323	72823	68538	76071	60432	71127	70960	67712	61938	68641	67975	39302	58872	60895	59037	54408	54772	54520	50258	55168	52572	51299	47988	1763	46284	53642	55354
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	12	Inf	Inf	Inf	56	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	39	Inf	Inf	Inf
5253	14710	27777	33862	41985	273244	261055	229112	225752	199776	192484	183118	180279	169958	174105	163312	161123	151733	3845	146967	272293	244673	214494	250724	225454	214884	231895	244629	229215	223844	209413	191701	193294	180254	170162	160994	149845	152920	141101	136449	136418	129562	133197	102953	286485	266188	95416	223783	226313	265860
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	12	Inf	Inf	Inf	Inf	54	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	47	Inf	Inf
214795	230030	180087	177619	190657	159168	151281	133302	165828	139839	154981	120329	127324	19788	282412	283684	238166	264703	1010	216483	206652	194688	182831	200592	193621	149694	172338	179124	151043	161554	143631	306755	291156	276370	262846	215601	227227	190537	193364	177993	162140	151403	173468	146197	171960	165917	128287	27005	120543	115474
