20	24	13	32	26	34	27	18	12	32	24	33	24	36	Inf	13	32	30	18	14	16	26	20	54	14	19	13	30	18	36	27	30	24	29	22	23	32	20	38	Inf	22	13	Inf	24	18	20	27	42	25	24
3100	2393	137	4683	3641	328	6233	4394	98	5731	487	5530	2078	5821	7441	1074	2332	2416	3534	566	4353	949	2162	2370	1855	233	1391	5877	3326	3214	4234	2900	1704	2075	1235	869	3792	2407	4731	7093	1868	419	7220	832	1636	588	876	6292	1160	2049
20	31	15	42	40	22	27	18	12	38	24	35	26	40	51	17	38	34	16	14	22	26	18	48	18	21	15	32	18	36	27	30	22	30	22	23	34	20	30	27	26	17	25	24	28	28	23	36	23	24
673	347	129	2449	3436	1124	4464	1604	238	4380	635	1236	369	2738	4550	320	792	1120	2195	43	1917	1386	1370	1759	1238	83	2643	1170	247	375	120	1408	4817	787	162	516	1015	1652	170	1080	2173	145	2295	450	304	1435	766	1696	1862	1474
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
1827	1724	1850	1912	1858	1694	1755	1743	1731	1955	1724	1833	1771	1759	1821	1786	1782	1655	1676	1623	1784	1807	1749	2027	1622	1979	1713	1762	1871	1813	1862	1767	1740	1621	1791	1795	1726	1743	1584	1743	1684	1697	1746	1634	1796	1709	1542	1813	1854	1947
20	Inf	15	Inf	Inf	20	Inf	18	10	Inf	26	29	16	Inf	Inf	13	Inf	24	Inf	14	14	26	Inf	38	16	15	11	Inf	Inf	Inf	Inf	30	Inf	22	14	23	Inf	20	Inf	Inf	Inf	13	Inf	24	18	16	27	28	19	22
7119	7298	3059	7281	7260	1049	7309	1657	1500	7404	824	6168	3668	7445	7296	4071	7259	3072	7258	426	6562	4660	7282	4172	5224	4329	7112	7236	7400	7246	7227	5843	7322	6769	3163	6434	7057	5450	7165	7443	7287	3422	7238	2398	455	4510	5168	3874	3038	6473
20	33	11	37	27	32	17	18	10	36	30	Inf	18	36	47	13	36	26	16	16	22	30	30	56	22	21	15	42	18	40	27	30	22	35	22	44	30	20	Inf	Inf	Inf	15	27	28	26	20	29	40	21	22
4187	4770	1893	6394	5584	4145	4348	4536	3500	6436	712	7564	1781	5017	7065	4913	6725	7004	5062	2587	3723	7039	5778	4634	5636	1315	4374	5967	2212	5492	4511	4539	5840	6287	4322	6513	5804	3140	7313	7551	7396	3080	7662	410	2475	5617	5384	6180	2286	3507
Inf	Inf	Inf	Inf	235	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	154	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	154	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	37	Inf
519	484	559	535	539	487	491	532	490	514	474	479	561	551	504	536	539	522	503	550	578	513	550	336	577	541	531	558	582	591	532	506	341	538	581	677	471	497	541	542	511	455	537	509	569	557	529	564	76	531
Inf	31	11	37	35	44	Inf	18	20	38	26	Inf	32	44	49	15	42	30	16	14	16	26	28	50	Inf	21	13	52	20	36	21	30	28	39	24	28	Inf	20	Inf	32	20	11	27	30	24	22	39	Inf	21	30
7070	5245	5781	2507	5231	2846	7090	6096	1918	5563	6510	7141	4136	4729	5597	953	5567	6087	3848	5416	4499	3289	4528	1451	7021	89	1360	6709	2395	2191	4192	2801	1871	6049	1167	2142	7051	2788	6842	5707	5905	305	4494	5394	1303	2338	7080	7126	558	567
20	33	15	28	Inf	22	21	18	10	30	24	Inf	22	Inf	44	15	30	30	16	14	16	26	18	48	22	17	11	34	18	Inf	21	32	18	29	22	25	Inf	20	28	Inf	18	11	Inf	24	22	20	27	30	21	22
7357	3579	739	5483	7340	275	3330	3525	3050	3290	1103	7281	258	7510	3182	2279	4048	7024	3916	1328	418	2236	4449	4148	4251	2778	2568	3902	2590	7241	7306	4211	1526	2620	744	4053	7222	1297	2599	7490	7224	283	7491	134	582	366	5215	6323	1986	1564
20	Inf	11	Inf	Inf	22	19	18	14	28	24	Inf	18	Inf	Inf	15	26	Inf	16	14	12	26	20	Inf	18	17	13	30	18	28	23	30	Inf	26	22	27	Inf	Inf	24	Inf	20	11	25	22	18	16	Inf	Inf	19	Inf
2036	7316	1577	7446	7463	588	1388	5286	1970	5774	4374	7420	6041	7592	7250	3925	6045	7375	1146	41	7127	6367	7609	7448	3819	1206	6224	4312	6503	6772	2165	3106	7616	4738	1918	3266	7393	7455	4389	7381	5477	6631	5732	3877	2544	5383	7307	7378	7074	7320
20	Inf	11	Inf	Inf	22	21	18	10	28	24	Inf	20	34	Inf	Inf	Inf	Inf	16	14	14	26	Inf	38	14	15	11	Inf	18	28	21	30	Inf	26	20	23	Inf	20	Inf	Inf	Inf	11	Inf	22	20	Inf	Inf	Inf	19	22
6361	7491	1684	7474	7390	702	6032	4462	575	5855	2929	7187	7224	6761	7145	7313	7127	7056	6558	1034	4017	6084	7405	5019	4616	3355	1465	7221	5462	6101	4649	2521	7411	6837	3034	2711	7105	6719	6965	7300	6998	4157	7188	795	6295	6962	7218	7208	3602	6234
Inf	Inf	Inf	Inf	235	Inf	Inf	244	Inf	Inf	Inf	Inf	306	Inf	Inf	Inf	Inf	240	Inf	Inf	Inf	Inf	Inf	154	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	154	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	37	Inf
