58.0	58.0	36.0	54.0	36.0	48.0	36.0	52.0	60.0	38.0	50.0	48.0	50.0	54.0	36.0	42.0	46.0	50.0	40.0	28.0	54.0	52.0	48.0	58.0	42.0	32.0	36.0	46.0	52.0	44.0	46.0	48.0	46.0	32.0	58.0	50.0	20.0	52.0	54.0	52.0	34.0	40.0	62.0	30.0	50.0	54.0	56.0	58.0	32.0	52.0
542.0	526.0	452.0	488.0	503.0	507.0	523.0	513.0	511.0	463.0	541.0	542.0	525.0	510.0	515.0	483.0	526.0	531.0	527.0	349.0	513.0	526.0	531.0	523.0	527.0	456.0	501.0	462.0	517.0	479.0	511.0	527.0	489.0	486.0	526.0	509.0	226.0	507.0	527.0	541.0	330.0	511.0	524.0	321.0	494.0	511.0	526.0	523.0	424.0	503.0
58.0	58.0	36.0	54.0	36.0	48.0	36.0	52.0	60.0	38.0	50.0	48.0	Inf	Inf	36.0	42.0	46.0	50.0	40.0	28.0	54.0	Inf	48.0	Inf	42.0	32.0	36.0	46.0	Inf	44.0	Inf	Inf	46.0	32.0	58.0	50.0	20.0	52.0	Inf	Inf	34.0	40.0	Inf	30.0	50.0	54.0	56.0	58.0	32.0	52.0
405.0	351.0	200.0	295.0	216.0	267.0	220.0	412.0	441.0	195.0	379.0	366.0	335.0	324.0	206.0	237.0	322.0	289.0	214.0	92.0	300.0	330.0	313.0	334.0	313.0	182.0	193.0	231.0	295.0	272.0	306.0	325.0	239.0	181.0	382.0	285.0	54.0	267.0	354.0	351.0	140.0	273.0	392.0	111.0	367.0	302.0	412.0	344.0	140.0	301.0
Inf	Inf	36.0	54.0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	28.0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	46.0	Inf	Inf	Inf	Inf	46.0	Inf	Inf	Inf	20.0	52.0	54.0	Inf	34.0	Inf	62.0	30.0	50.0	54.0	Inf	58.0	32.0	52.0
422.0	418.0	452.0	488.0	486.0	480.0	475.0	468.0	460.0	452.0	447.0	442.0	432.0	422.0	418.0	410.0	405.0	416.0	421.0	349.0	450.0	458.0	501.0	495.0	432.0	452.0	466.0	462.0	446.0	454.0	485.0	458.0	489.0	476.0	433.0	470.0	226.0	507.0	527.0	518.0	330.0	469.0	524.0	321.0	494.0	511.0	501.0	523.0	424.0	503.0
58.0	58.0	36.0	54.0	36.0	48.0	36.0	52.0	60.0	38.0	50.0	48.0	50.0	54.0	36.0	42.0	46.0	50.0	40.0	28.0	54.0	52.0	48.0	58.0	42.0	32.0	36.0	46.0	52.0	44.0	46.0	48.0	46.0	32.0	58.0	50.0	20.0	52.0	54.0	52.0	34.0	40.0	62.0	30.0	50.0	54.0	56.0	58.0	32.0	52.0
59.0	59.0	37.0	55.0	37.0	49.0	37.0	53.0	61.0	39.0	51.0	49.0	51.0	55.0	37.0	43.0	47.0	51.0	41.0	29.0	55.0	53.0	49.0	59.0	43.0	33.0	37.0	47.0	53.0	45.0	47.0	49.0	47.0	33.0	59.0	51.0	21.0	53.0	55.0	53.0	35.0	41.0	63.0	31.0	51.0	55.0	57.0	59.0	33.0	53.0
