76	22	19	76	142	72	106	68	74	66	Inf	58	57	52	114	116	90	61	Inf	68	118	106	132	96	104	17	91	83	Inf	66	75	114	90	90	127	184	84	32	Inf	Inf	70	100	Inf	46	Inf	92	82	94	51	57
8380	2256	718	11148	9128	2515	1026	1660	1040	5708	14856	475	1617	1688	7380	5072	14546	8214	15907	1655	6547	4221	5442	6187	3223	7415	4225	1651	14975	376	2848	5165	5846	7439	13665	6534	7122	130	15405	15103	2110	3070	14911	3862	14942	4951	8912	2852	9600	1740
74	16	15	69	114	156	122	88	74	66	99	56	57	54	66	64	116	69	128	32	98	132	128	122	102	15	73	95	47	52	69	98	74	64	153	108	90	30	58	144	66	86	103	44	111	72	60	88	49	75
7478	978	48	2839	3750	4247	5139	1245	1255	8275	2737	1164	488	1523	2631	706	1975	1289	10065	3145	881	3624	15613	4825	1519	254	1386	1296	393	317	9232	3599	2723	3161	10019	4589	6485	463	1181	33479	1066	2353	1465	1970	1862	1569	4830	4936	1481	2244
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
855	753	670	843	945	758	817	749	817	792	699	778	595	853	702	686	811	712	853	715	647	884	818	761	865	696	832	780	785	770	753	839	775	739	705	770	712	761	739	703	851	766	837	748	840	772	752	741	756	682
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	88	Inf	Inf	97	Inf	50	76	168	Inf	Inf	284	Inf	Inf	Inf	142	Inf	102	Inf	Inf	Inf	Inf	124	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	196	126	Inf	Inf	Inf	Inf	Inf	96	Inf	Inf
14841	15790	15175	14675	15868	14573	15197	14619	4565	15316	15958	14350	15768	15782	1344	13307	15757	14900	13895	15470	15818	16566	7606	15848	7553	14831	14878	15005	14775	8899	15285	15823	15046	15462	15052	15240	15318	15171	15603	14769	12472	3316	14731	15472	14915	15528	14756	2979	14358	15217
Inf	Inf	13	106	114	Inf	Inf	66	70	66	Inf	70	63	92	128	Inf	92	59	112	50	Inf	169	142	Inf	108	39	87	91	65	56	95	124	82	72	Inf	146	84	Inf	Inf	Inf	78	88	86	42	123	76	32	169	Inf	148
44871	44661	10389	17388	32190	43933	44600	30105	23721	18211	43795	37579	25153	18302	34919	43691	25252	40923	24209	36242	44348	9598	4954	44317	23095	18140	39558	13554	20713	40894	33283	24459	10579	38821	42284	13232	14313	43890	44278	44295	2006	19913	15750	17004	28404	25953	43213	3874	43345	27962
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
333	334	347	342	337	332	331	319	329	340	324	306	324	322	293	320	321	310	337	308	335	320	311	331	333	310	325	348	309	337	330	326	336	351	327	341	291	328	316	323	329	315	316	318	329	317	314	341	312	337
74	Inf	15	Inf	Inf	84	174	54	76	88	Inf	77	129	Inf	178	64	108	Inf	Inf	Inf	Inf	Inf	Inf	108	102	19	67	Inf	67	Inf	Inf	96	106	Inf	Inf	124	Inf	34	Inf	192	124	146	Inf	Inf	126	Inf	Inf	90	73	Inf
11487	18114	13215	17732	18275	8931	4722	4137	4705	2689	17759	3159	3475	18355	6208	7235	6974	17386	17379	17371	18236	24135	18686	12641	16425	1898	10631	16793	13064	18254	17843	3709	11712	17005	17918	8241	19637	2197	19111	15084	17777	15681	17894	19857	9268	20872	19054	7686	17463	19466
112	Inf	17	74	116	86	112	52	74	78	Inf	60	59	130	74	92	132	69	112	36	118	107	194	86	106	17	95	78	69	48	107	158	106	74	Inf	150	120	40	Inf	123	72	86	104	80	108	96	78	92	Inf	87
17505	38485	10929	14112	16156	1929	10212	1661	556	2707	38399	1430	1878	22830	477	1385	10268	15482	8317	227	7255	9548	14907	6172	3444	3474	7235	7033	3509	518	14076	2434	8496	13980	37433	7216	12026	800	40016	29763	3756	1582	20893	1395	8099	10361	22041	1671	38752	2404
Inf	Inf	57	Inf	186	Inf	Inf	Inf	Inf	90	162	Inf	Inf	Inf	Inf	84	120	Inf	Inf	118	102	160	128	Inf	162	21	82	100	Inf	134	244	Inf	Inf	Inf	Inf	118	164	122	Inf	Inf	Inf	156	Inf	Inf	Inf	Inf	100	155	160	Inf
46613	46836	5030	46789	6940	46309	47438	48240	47355	1531	18118	46536	46089	46335	45918	40509	4437	47745	47933	40590	9206	39497	3805	46952	7742	39397	33014	2799	47859	27520	9194	46937	45593	45996	45607	9838	43406	2413	45659	45362	44917	34484	44635	46542	45847	46435	25402	6585	6570	46329
Inf	Inf	33	Inf	Inf	Inf	Inf	58	Inf	72	Inf	Inf	Inf	98	Inf	Inf	Inf	Inf	Inf	80	Inf	222	Inf	Inf	Inf	Inf	Inf	Inf	143	92	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	140	Inf	44	Inf	198	Inf	132	Inf	Inf
38112	38386	10184	38869	39529	39222	37997	4888	39660	1512	38256	38366	39116	8385	40116	38278	39125	38329	39322	30405	38695	34933	39653	38809	39485	38480	38614	37742	25438	1365	39018	38674	38316	38908	38265	38995	38273	37973	39501	38420	38554	35849	38396	21926	38302	12517	39011	5060	38236	38682
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
440	449	481	463	456	453	445	434	450	465	447	415	437	442	404	437	443	426	446	416	450	441	424	449	452	413	440	461	412	444	451	440	448	466	446	464	404	433	423	427	443	414	428	432	450	432	426	467	438	449
Inf	Inf	17	96	Inf	134	Inf	Inf	98	64	Inf	64	Inf	Inf	106	62	92	125	Inf	Inf	Inf	135	124	114	98	Inf	75	Inf	53	60	Inf	Inf	110	Inf	89	138	84	26	Inf	172	122	88	Inf	Inf	123	110	56	106	Inf	93
33216	30724	6754	28662	30100	26426	35126	37373	33915	28297	36219	17736	36425	36535	7500	21796	26921	35761	37167	36575	36746	19896	23459	22854	17238	36142	16622	36176	10803	3413	36295	37423	36061	35783	29623	25318	17454	20045	37825	19377	25126	26213	36007	37581	19469	34152	27429	14766	36415	31323
Inf	Inf	Inf	94	Inf	198	208	68	76	82	Inf	114	Inf	64	106	156	Inf	Inf	112	54	Inf	Inf	154	112	Inf	Inf	69	Inf	Inf	Inf	Inf	110	Inf	188	Inf	Inf	84	Inf	Inf	Inf	92	92	Inf	Inf	109	78	98	Inf	Inf	Inf
46920	46494	45510	27060	45626	33877	30400	39971	28225	6906	44757	43808	45661	45491	44483	43578	44744	43656	44442	29318	43757	45643	28028	40865	45732	44561	42425	45032	44447	45016	44336	26215	45535	43055	43563	46103	13419	45426	46249	46378	5167	37610	44137	46508	41146	41083	45186	45069	45264	44857
72	Inf	15	85	116	70	Inf	Inf	70	64	Inf	62	Inf	86	74	64	92	Inf	Inf	Inf	104	160	162	94	118	19	85	Inf	47	52	71	106	95	Inf	Inf	110	130	32	Inf	104	98	100	Inf	56	Inf	136	140	97	Inf	65
6283	37027	779	26596	14634	13282	37100	36882	21734	8519	35923	30012	35494	1794	19491	10246	21477	35055	36756	35547	22875	16522	13979	31521	27165	28833	20705	33940	24308	1322	28750	34068	16437	33078	32764	24861	28253	1507	34424	25459	29120	22523	31827	9817	35898	12350	8937	1704	36406	1841
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	96	Inf	84	Inf	Inf	302	Inf	Inf	Inf	Inf	Inf	109	Inf	Inf	96	Inf	Inf	Inf	Inf	136	Inf	Inf	Inf	118	Inf	142	Inf	Inf	244	108	Inf	Inf	Inf
3844	4009	3599	4048	3972	3793	4011	3988	4011	4050	4217	4047	3666	4306	3739	4196	4044	1349	4058	3902	4509	3729	3537	4335	4169	4035	3721	3941	2456	3778	3692	1049	3655	3893	3880	4206	3552	3816	4339	3873	3604	3903	2416	3998	3472	2615	1678	3844	3699	4034
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
435	441	469	454	439	443	438	423	440	456	434	404	428	432	395	427	431	416	435	408	439	429	420	443	446	410	431	453	408	437	447	435	445	462	441	458	400	423	419	425	440	411	424	428	445	429	420	462	428	437
124	18	17	73	114	90	102	46	98	62	127	52	53	52	122	68	100	80	112	66	100	147	186	86	132	15	71	94	49	62	117	116	80	70	159	110	108	32	56	135	94	80	86	46	128	80	62	195	51	57
4879	3076	316	5900	5130	1592	3345	5798	3990	2826	2708	464	2433	2869	3264	1214	4658	1692	1246	1878	977	2731	9916	11931	1333	89	841	1046	619	406	6322	4757	3401	7776	11949	2628	7688	10646	3364	3769	4066	1936	2093	398	2254	1092	3378	4110	796	633
160	18	37	81	140	92	128	50	92	62	181	81	57	152	88	64	122	63	184	40	142	100	176	138	102	15	138	105	73	56	115	100	104	82	176	104	126	34	66	182	70	92	90	44	112	100	48	93	116	69
15557	58270	4877	2056	5767	30381	54149	373	37973	12244	63281	4889	763	12203	5857	5321	12032	10292	57557	34005	15577	1344	10717	5597	18796	21534	50996	2172	19406	51312	24825	6562	4244	17921	35366	15442	7527	17154	30040	14720	753	21113	8588	2292	10633	8420	10088	2926	32697	2216
98	32	15	96	128	94	124	193	92	294	175	98	203	50	190	102	150	94	246	224	98	188	144	90	156	49	127	79	67	214	199	158	151	84	231	120	118	54	94	134	132	170	130	98	214	172	38	196	53	314
42238	36695	15058	2670	3659	56251	38260	23399	58372	22879	58569	68174	37240	30860	27576	23898	31761	68315	51503	28246	73321	30308	4414	9729	24577	25184	12308	37213	12168	47381	16963	35541	22366	55151	45906	70127	3964	50630	57176	60185	65061	4017	11900	34611	25880	53957	40742	38245	43999	66216
80	18	15	101	162	120	112	46	80	66	97	56	57	166	90	98	116	81	108	68	96	123	118	190	102	19	81	113	47	58	127	96	91	94	113	104	118	34	56	112	116	90	83	44	116	80	36	137	47	75
20568	152	49	2352	3962	4657	6703	276	2508	2269	2024	1833	797	3361	949	3379	1374	2268	2465	266	2096	3384	12739	17632	2092	262	652	1679	2186	811	9154	6165	4469	22221	12218	7863	7906	333	1824	6877	1385	2644	4313	2333	3361	1321	2837	3248	1006	1193
134	16	15	221	144	104	113	56	82	120	172	135	176	52	216	142	158	77	146	40	134	158	146	106	116	27	167	116	69	54	93	104	92	102	161	184	146	64	86	260	108	142	82	56	118	122	36	181	172	213
47620	22264	38801	29986	56140	60608	10596	7507	60386	10085	65305	69134	64411	1360	34363	6580	69193	64254	62507	23865	55954	44509	17611	72849	27814	5301	38223	69042	39679	11180	45394	63510	29834	49349	19257	31458	62650	5874	9578	38315	35318	16770	69330	30045	12419	30845	25868	5032	60756	72513
78	16	13	73	148	72	110	68	72	76	119	56	55	52	78	64	96	65	126	38	392	138	124	92	102	25	89	85	47	54	106	140	88	66	88	182	112	32	78	156	68	90	144	42	131	110	72	105	55	83
2330	2539	34	3085	3884	1364	2691	943	700	7678	2068	536	758	914	2258	1302	3200	1788	23805	1043	4125	1583	5810	9662	977	111	794	1191	389	370	4794	2027	2247	1561	6655	9582	4304	390	3184	14153	1148	1113	1857	203	2485	4247	2349	1109	1374	806
228	60	47	177	228	218	223	196	84	92	75	83	82	74	134	114	138	141	158	150	262	129	194	164	158	47	108	157	126	94	138	116	130	189	107	252	174	70	114	190	140	256	133	64	126	94	46	128	120	199
2120	46093	29147	35836	66326	3525	3536	14327	19684	17591	1122	39061	3219	1913	20307	44340	68543	2027	42430	21221	4940	33261	40589	20549	22774	28169	3625	65114	18910	20499	6414	43898	26786	1359	51621	15916	58458	15623	24490	64190	49628	38144	69339	663	25836	39665	45636	16982	2977	43400
