24	16	20	26	20	16	12	20	20	14	16	16	24	22	24	24	28	20	20	18	16	28	36	28	30	26	24	34	36	24	26	38	30	30	18	20	24	20	22	12	26	24	28	20	26	34	16	26	32	14
91	21	22	51	53	29	13	39	35	27	58	27	56	40	93	42	84	73	41	47	41	70	116	100	65	87	68	104	110	105	125	117	113	90	84	55	27	57	101	60	96	47	94	45	71	91	23	89	88	60
24	16	20	26	20	16	12	20	20	14	16	16	24	22	24	24	28	20	20	18	16	28	36	28	30	26	24	34	36	24	26	38	30	30	18	20	24	20	22	12	26	24	28	20	26	34	16	26	32	14
90	24	25	68	59	31	13	42	38	18	36	23	55	35	87	52	84	66	47	54	33	62	119	89	71	80	66	95	111	74	114	111	115	98	78	65	37	43	84	52	99	45	82	41	76	84	27	98	90	60
24	16	20	26	20	16	12	20	20	14	16	16	24	22	24	24	28	20	20	18	16	28	36	28	30	26	24	34	36	24	26	38	30	30	18	20	24	20	22	12	26	24	28	20	26	34	16	26	32	14
135	141	127	143	142	135	141	135	143	142	142	134	142	135	127	134	135	127	135	135	127	135	135	143	142	127	134	134	135	143	127	134	135	143	134	143	135	135	135	135	127	127	134	135	135	134	127	143	135	127
24	16	20	26	20	16	12	20	20	14	16	16	24	22	24	24	28	20	20	18	16	28	36	28	30	26	24	34	36	24	26	38	30	30	18	20	24	20	22	12	26	24	28	20	26	34	16	26	32	14
103	29	27	81	70	35	13	40	58	18	53	21	48	45	89	47	100	65	48	50	37	70	122	92	88	86	73	95	105	101	108	113	117	98	68	61	29	40	85	43	91	39	88	50	76	93	24	96	95	54
24	16	20	26	20	16	12	20	20	14	16	16	24	22	24	24	28	20	20	18	16	28	36	28	30	26	24	34	36	24	26	38	30	30	18	20	24	20	22	12	26	24	28	20	26	34	16	26	32	14
125	20	23	56	27	25	20	46	35	51	45	27	36	41	67	88	96	52	68	70	30	51	112	98	63	82	97	67	110	81	125	120	118	87	82	38	27	60	67	50	79	31	93	55	55	84	36	62	73	75
24	16	20	26	20	16	12	20	20	14	16	16	24	22	24	24	28	20	20	18	16	28	36	28	30	26	24	34	36	24	26	38	30	30	18	20	24	20	22	12	26	24	28	20	26	34	16	26	32	14
92	21	27	58	67	37	13	54	38	21	36	21	54	49	81	49	99	66	42	46	31	74	121	89	78	91	70	100	110	112	113	118	112	99	67	59	36	50	79	45	96	46	99	35	76	101	24	99	98	57
24	16	20	26	20	16	12	20	20	14	16	16	24	22	24	24	28	20	20	18	16	28	36	28	30	26	24	34	36	24	26	38	30	30	18	20	24	20	22	12	26	24	28	20	26	34	16	26	32	14
110	25	24	47	49	28	14	35	26	36	32	23	38	54	63	69	98	57	67	44	41	52	96	88	96	62	75	88	109	70	118	119	118	77	104	37	28	57	59	71	77	39	91	33	42	71	24	90	89	77
24	16	20	26	20	16	12	20	20	14	16	16	24	22	24	24	28	20	20	18	16	28	36	28	30	26	24	34	36	24	26	38	30	30	18	20	24	20	22	12	26	24	28	20	26	34	16	26	32	14
82	32	51	106	64	41	23	38	55	18	36	42	75	68	70	76	98	89	62	58	36	91	127	110	92	103	65	90	115	114	102	123	120	126	44	59	62	84	94	27	105	84	97	65	93	111	37	97	110	51
24	16	20	26	20	16	12	20	20	14	16	16	24	22	24	24	28	20	20	18	16	28	36	28	30	26	24	34	36	24	26	38	30	30	18	20	24	20	22	12	26	24	28	20	26	34	16	26	32	14
135	141	127	143	142	135	141	135	143	142	142	134	142	135	127	134	135	127	135	135	127	135	135	143	142	127	134	134	135	143	127	134	135	143	134	143	135	135	135	135	127	127	134	135	135	134	127	143	135	127
24	16	20	26	20	16	12	20	20	14	16	16	24	22	24	24	28	20	20	18	16	28	36	28	30	26	24	34	36	24	26	38	30	30	18	20	24	20	22	12	26	24	28	20	26	34	16	26	32	14
97	28	26	63	70	34	16	33	34	18	40	20	51	41	76	53	86	64	52	51	35	64	121	106	59	73	67	103	103	104	112	112	119	99	72	69	30	48	84	56	90	41	89	32	66	93	26	90	89	53
24	16	20	26	20	16	12	20	20	14	16	16	24	22	24	24	28	20	20	18	16	28	36	28	30	26	24	34	36	24	26	38	30	30	18	20	24	20	22	12	26	24	28	20	26	34	16	26	32	14
97	23	23	68	66	32	13	44	50	21	34	21	33	40	86	50	85	66	50	52	40	65	104	119	66	90	70	104	112	94	115	112	112	93	75	72	28	33	79	39	92	40	94	39	67	78	23	89	81	60
24	16	20	26	20	16	12	20	20	14	16	16	24	22	24	24	28	20	20	18	16	28	36	28	30	26	24	34	36	24	26	38	30	30	18	20	24	20	22	12	26	24	28	20	26	34	16	26	32	14
96	29	24	68	71	31	16	38	34	27	37	19	39	36	99	46	83	70	44	53	44	73	110	104	71	76	71	111	111	110	85	109	113	93	70	66	33	34	80	54	99	51	98	46	73	93	30	58	81	60
