12.0	5.0	35.0	33.0	10.0	20.0	32.0	17.0	14.0	25.0	37.0	25.0	27.0	27.0	12.0	40.0	19.0	12.0	20.0	39.0	15.0	21.0	30.0	22.0	7.0	30.0	19.0	16.0	22.0	23.0	19.0	29.0	22.0	32.0	23.0	26.0	23.0	30.0	31.0	15.0	28.0	23.0	17.0	15.0	27.0	38.0	17.0	30.0	11.0	45.0
147.0	18.0	3826.0	1403.0	167.0	2485.0	1071.0	2762.0	347.0	1504.0	4259.0	4293.0	1115.0	6960.0	286.0	81238.0	423.0	137.0	1435.0	4182.0	1006.0	595.0	6039.0	2284.0	49.0	7736.0	2498.0	1219.0	3625.0	5828.0	603.0	8000.0	493.0	3976.0	3361.0	4049.0	1001.0	5682.0	2170.0	556.0	2294.0	1676.0	956.0	140.0	3097.0	1833.0	2390.0	2612.0	252.0	1902.0
12.0	5.0	35.0	33.0	10.0	20.0	32.0	17.0	14.0	25.0	37.0	25.0	27.0	27.0	12.0	40.0	19.0	12.0	20.0	39.0	15.0	21.0	30.0	22.0	7.0	30.0	19.0	16.0	22.0	23.0	19.0	29.0	22.0	32.0	23.0	26.0	23.0	30.0	31.0	15.0	28.0	23.0	17.0	15.0	27.0	38.0	17.0	30.0	11.0	45.0
84.0	11.0	2202.0	1376.0	62.0	1047.0	624.0	500.0	120.0	775.0	3484.0	2176.0	706.0	3290.0	83.0	43812.0	299.0	63.0	693.0	2639.0	218.0	329.0	3575.0	829.0	13.0	4828.0	1228.0	286.0	1225.0	2395.0	337.0	4921.0	324.0	2802.0	1465.0	2468.0	511.0	3519.0	1410.0	159.0	1357.0	807.0	469.0	69.0	1747.0	1560.0	575.0	2004.0	78.0	1875.0
12.0	5.0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
27.0	7.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	1.0	4.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0
Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	-1.0	Inf	-1.0	Inf	Inf	Inf	Inf	Inf	Inf	-1.0	Inf	Inf	-1.0	Inf	Inf	Inf	-1.0	Inf	-1.0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	1.0	-1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	1.0	1.0	-1.0	1.0	1.0	1.0	-1.0	1.0	-1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
